"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1380","Census Tract 224010","1970","Census Tract 702300","1/1/2018 - 1/31/2018, Every day, Daily Average",1038,676,1591
"1380","Census Tract 224010","1972","Census Tract 430502","1/1/2018 - 1/31/2018, Every day, Daily Average",2208,1610,3027
"1380","Census Tract 224010","1973","Census Tract 573401","1/1/2018 - 1/31/2018, Every day, Daily Average",2042,1346,3097
"1380","Census Tract 224010","1974","Census Tract 573402","1/1/2018 - 1/31/2018, Every day, Daily Average",2271,1621,3181
"1380","Census Tract 224010","1975","Census Tract 573403","1/1/2018 - 1/31/2018, Every day, Daily Average",2334,1665,3270
"1380","Census Tract 224010","1977","Census Tract 433101","1/1/2018 - 1/31/2018, Every day, Daily Average",1327,918,1916
"1380","Census Tract 224010","1978","Census Tract 433102","1/1/2018 - 1/31/2018, Every day, Daily Average",1368,960,1948
"1380","Census Tract 224010","1981","Census Tract 433501","1/1/2018 - 1/31/2018, Every day, Daily Average",1451,916,2296
"1380","Census Tract 224010","1983","Census Tract 433504","1/1/2018 - 1/31/2018, Every day, Daily Average",1319,978,1778
"1380","Census Tract 224010","1984","Census Tract 433700","1/1/2018 - 1/31/2018, Every day, Daily Average",1357,881,2090
"1380","Census Tract 224010","1985","Census Tract 433801","1/1/2018 - 1/31/2018, Every day, Daily Average",1388,917,2098
"1380","Census Tract 224010","1986","Census Tract 433802","1/1/2018 - 1/31/2018, Every day, Daily Average",1072,716,1604
"1380","Census Tract 224010","1989","Census Tract 434004","1/1/2018 - 1/31/2018, Every day, Daily Average",1099,736,1639
"1380","Census Tract 224010","1990","Census Tract 535501","1/1/2018 - 1/31/2018, Every day, Daily Average",1396,927,2100
"1380","Census Tract 224010","1991","Census Tract 535502","1/1/2018 - 1/31/2018, Every day, Daily Average",1414,976,2046
"1380","Census Tract 224010","1992","Census Tract 535503","1/1/2018 - 1/31/2018, Every day, Daily Average",1476,1040,2093
"1380","Census Tract 224010","1993","Census Tract 535603","1/1/2018 - 1/31/2018, Every day, Daily Average",1381,945,2017
"1380","Census Tract 224010","1994","Census Tract 535604","1/1/2018 - 1/31/2018, Every day, Daily Average",1321,914,1908
"1380","Census Tract 224010","1995","Census Tract 535605","1/1/2018 - 1/31/2018, Every day, Daily Average",1538,1096,2156
"1380","Census Tract 224010","1996","Census Tract 535606","1/1/2018 - 1/31/2018, Every day, Daily Average",1316,960,1803
"1380","Census Tract 224010","1997","Census Tract 535607","1/1/2018 - 1/31/2018, Every day, Daily Average",1583,1145,2188
"1380","Census Tract 224010","1998","Census Tract 535701","1/1/2018 - 1/31/2018, Every day, Daily Average",1537,1061,2226
"1380","Census Tract 224010","1999","Census Tract 535702","1/1/2018 - 1/31/2018, Every day, Daily Average",1476,1029,2116
"1380","Census Tract 224010","2000","Census Tract 535802","1/1/2018 - 1/31/2018, Every day, Daily Average",1821,1281,2586
"1380","Census Tract 224010","2001","Census Tract 535803","1/1/2018 - 1/31/2018, Every day, Daily Average",1587,1118,2251
"1380","Census Tract 224010","2002","Census Tract 535804","1/1/2018 - 1/31/2018, Every day, Daily Average",1530,1059,2209
"1380","Census Tract 224010","2003","Census Tract 535901","1/1/2018 - 1/31/2018, Every day, Daily Average",1579,1077,2313
"1380","Census Tract 224010","2004","Census Tract 535902","1/1/2018 - 1/31/2018, Every day, Daily Average",1546,1079,2214
"1380","Census Tract 224010","2005","Census Tract 536000","1/1/2018 - 1/31/2018, Every day, Daily Average",1437,965,2138
"1380","Census Tract 224010","2006","Census Tract 536102","1/1/2018 - 1/31/2018, Every day, Daily Average",1059,692,1619
"1380","Census Tract 224010","2007","Census Tract 536103","1/1/2018 - 1/31/2018, Every day, Daily Average",1492,996,2234
"1380","Census Tract 224010","2008","Census Tract 536104","1/1/2018 - 1/31/2018, Every day, Daily Average",1126,744,1702
"1380","Census Tract 224010","2009","Census Tract 536200","1/1/2018 - 1/31/2018, Every day, Daily Average",1468,948,2271
"1380","Census Tract 224010","2011","Census Tract 480500","1/1/2018 - 1/31/2018, Every day, Daily Average",1394,940,2066
"1380","Census Tract 224010","2012","Census Tract 480600","1/1/2018 - 1/31/2018, Every day, Daily Average",1031,673,1578
"1380","Census Tract 224010","2013","Census Tract 480702","1/1/2018 - 1/31/2018, Every day, Daily Average",1084,703,1669
"1380","Census Tract 224010","2014","Census Tract 480703","1/1/2018 - 1/31/2018, Every day, Daily Average",1138,765,1690
"1380","Census Tract 224010","2015","Census Tract 480704","1/1/2018 - 1/31/2018, Every day, Daily Average",1322,887,1969
"1380","Census Tract 224010","2016","Census Tract 431501","1/1/2018 - 1/31/2018, Every day, Daily Average",1673,1197,2336
"1380","Census Tract 224010","2018","Census Tract 431800","1/1/2018 - 1/31/2018, Every day, Daily Average",1978,1356,2885
"1380","Census Tract 224010","2019","Census Tract 431900","1/1/2018 - 1/31/2018, Every day, Daily Average",1866,1287,2704
"1380","Census Tract 224010","2020","Census Tract 432000","1/1/2018 - 1/31/2018, Every day, Daily Average",1576,1138,2182
"1380","Census Tract 224010","2021","Census Tract 432101","1/1/2018 - 1/31/2018, Every day, Daily Average",1467,1054,2041
"1380","Census Tract 224010","2022","Census Tract 432102","1/1/2018 - 1/31/2018, Every day, Daily Average",1494,1074,2076
"1380","Census Tract 224010","2023","Census Tract 480012","1/1/2018 - 1/31/2018, Every day, Daily Average",1638,1175,2282
"1380","Census Tract 224010","2024","Census Tract 480101","1/1/2018 - 1/31/2018, Every day, Daily Average",1622,1131,2325
"1380","Census Tract 224010","2026","Census Tract 481201","1/1/2018 - 1/31/2018, Every day, Daily Average",1472,1044,2073
"1380","Census Tract 224010","2027","Census Tract 481202","1/1/2018 - 1/31/2018, Every day, Daily Average",1354,980,1869
"1380","Census Tract 224010","2029","Census Tract 650001","1/1/2018 - 1/31/2018, Every day, Daily Average",1775,1201,2622
"1380","Census Tract 224010","2030","Census Tract 650003","1/1/2018 - 1/31/2018, Every day, Daily Average",1662,1175,2350
"1380","Census Tract 224010","2031","Census Tract 650004","1/1/2018 - 1/31/2018, Every day, Daily Average",1792,1293,2482
"1380","Census Tract 224010","2032","Census Tract 650101","1/1/2018 - 1/31/2018, Every day, Daily Average",1518,1068,2155
"1380","Census Tract 224010","2033","Census Tract 650102","1/1/2018 - 1/31/2018, Every day, Daily Average",1516,1093,2102
"1380","Census Tract 224010","2034","Census Tract 650200","1/1/2018 - 1/31/2018, Every day, Daily Average",1713,1170,2505
"1380","Census Tract 224010","2035","Census Tract 650300","1/1/2018 - 1/31/2018, Every day, Daily Average",1899,1305,2761
"1380","Census Tract 224010","2036","Census Tract 650401","1/1/2018 - 1/31/2018, Every day, Daily Average",1942,1433,2631
"1380","Census Tract 224010","2037","Census Tract 650501","1/1/2018 - 1/31/2018, Every day, Daily Average",2049,1542,2722
"1380","Census Tract 224010","2038","Census Tract 650502","1/1/2018 - 1/31/2018, Every day, Daily Average",2074,1586,2710
"1380","Census Tract 224010","2039","Census Tract 650602","1/1/2018 - 1/31/2018, Every day, Daily Average",2183,1631,2921
"1380","Census Tract 224010","2040","Census Tract 650603","1/1/2018 - 1/31/2018, Every day, Daily Average",2293,1781,2951
"1380","Census Tract 224010","2041","Census Tract 650604","1/1/2018 - 1/31/2018, Every day, Daily Average",2199,1567,3085
"1380","Census Tract 224010","2042","Census Tract 650605","1/1/2018 - 1/31/2018, Every day, Daily Average",2069,1514,2825
"1380","Census Tract 224010","2043","Census Tract 650701","1/1/2018 - 1/31/2018, Every day, Daily Average",2003,1514,2649
"1380","Census Tract 224010","2044","Census Tract 650702","1/1/2018 - 1/31/2018, Every day, Daily Average",2163,1567,2985
"1380","Census Tract 224010","2045","Census Tract 650800","1/1/2018 - 1/31/2018, Every day, Daily Average",1816,1401,2353
"1380","Census Tract 224010","2046","Census Tract 650901","1/1/2018 - 1/31/2018, Every day, Daily Average",1759,1275,2425
"1380","Census Tract 224010","2047","Census Tract 650902","1/1/2018 - 1/31/2018, Every day, Daily Average",1759,1284,2407
"1380","Census Tract 224010","2048","Census Tract 651001","1/1/2018 - 1/31/2018, Every day, Daily Average",1726,1316,2262
"1380","Census Tract 224010","2049","Census Tract 651002","1/1/2018 - 1/31/2018, Every day, Daily Average",1778,1368,2310
"1380","Census Tract 224010","2050","Census Tract 651101","1/1/2018 - 1/31/2018, Every day, Daily Average",1969,1451,2670
"1380","Census Tract 224010","2052","Census Tract 651201","1/1/2018 - 1/31/2018, Every day, Daily Average",2094,1547,2833
"1380","Census Tract 224010","2053","Census Tract 651221","1/1/2018 - 1/31/2018, Every day, Daily Average",2259,1692,3015
"1380","Census Tract 224010","2054","Census Tract 651222","1/1/2018 - 1/31/2018, Every day, Daily Average",2044,1611,2593
"1380","Census Tract 224010","2055","Census Tract 651302","1/1/2018 - 1/31/2018, Every day, Daily Average",2374,1823,3089
"1380","Census Tract 224010","2057","Census Tract 651401","1/1/2018 - 1/31/2018, Every day, Daily Average",1986,1432,2752
"1380","Census Tract 224010","2058","Census Tract 651402","1/1/2018 - 1/31/2018, Every day, Daily Average",2115,1603,2789
"1380","Census Tract 224010","2059","Census Tract 980005","1/1/2018 - 1/31/2018, Every day, Daily Average",1799,1295,2498
"1380","Census Tract 224010","2061","Census Tract 532304","1/1/2018 - 1/31/2018, Every day, Daily Average",820,506,1328
"1380","Census Tract 224010","2062","Census Tract 532400","1/1/2018 - 1/31/2018, Every day, Daily Average",711,444,1136
"1380","Census Tract 224010","2064","Census Tract 403401","1/1/2018 - 1/31/2018, Every day, Daily Average",2340,1674,3269
"1380","Census Tract 224010","2066","Census Tract 403403","1/1/2018 - 1/31/2018, Every day, Daily Average",2743,1924,3908
"1380","Census Tract 224010","2069","Census Tract 403406","1/1/2018 - 1/31/2018, Every day, Daily Average",2612,1910,3570
"1380","Census Tract 224010","2070","Census Tract 403407","1/1/2018 - 1/31/2018, Every day, Daily Average",2458,1846,3272
"1380","Census Tract 224010","2073","Census Tract 403500","1/1/2018 - 1/31/2018, Every day, Daily Average",1856,1377,2501
"1380","Census Tract 224010","2074","Census Tract 403600","1/1/2018 - 1/31/2018, Every day, Daily Average",1899,1346,2678
"1380","Census Tract 224010","2075","Census Tract 405301","1/1/2018 - 1/31/2018, Every day, Daily Average",2126,1530,2953
"1380","Census Tract 224010","2076","Census Tract 405302","1/1/2018 - 1/31/2018, Every day, Daily Average",1596,1120,2274
"1380","Census Tract 224010","2078","Census Tract 405500","1/1/2018 - 1/31/2018, Every day, Daily Average",1682,1177,2402
"1380","Census Tract 224010","2079","Census Tract 405600","1/1/2018 - 1/31/2018, Every day, Daily Average",1755,1204,2556
"1380","Census Tract 224010","2080","Census Tract 406200","1/1/2018 - 1/31/2018, Every day, Daily Average",1834,1290,2607
"1380","Census Tract 224010","2081","Census Tract 406300","1/1/2018 - 1/31/2018, Every day, Daily Average",1827,1331,2507
"1380","Census Tract 224010","2083","Census Tract 406411","1/1/2018 - 1/31/2018, Every day, Daily Average",1799,1301,2486
"1380","Census Tract 224010","2085","Census Tract 406500","1/1/2018 - 1/31/2018, Every day, Daily Average",1768,1268,2464
"1380","Census Tract 224010","2086","Census Tract 406601","1/1/2018 - 1/31/2018, Every day, Daily Average",1914,1407,2602
"1380","Census Tract 224010","2088","Census Tract 406701","1/1/2018 - 1/31/2018, Every day, Daily Average",2301,1506,3515
"1380","Census Tract 224010","2089","Census Tract 406702","1/1/2018 - 1/31/2018, Every day, Daily Average",1712,1211,2419
"1380","Census Tract 224010","2090","Census Tract 406800","1/1/2018 - 1/31/2018, Every day, Daily Average",1641,1142,2356
"1380","Census Tract 224010","2092","Census Tract 406902","1/1/2018 - 1/31/2018, Every day, Daily Average",1932,1332,2801
"1380","Census Tract 224010","2093","Census Tract 407400","1/1/2018 - 1/31/2018, Every day, Daily Average",2189,1491,3212
"1380","Census Tract 224010","2099","Census Tract 408006","1/1/2018 - 1/31/2018, Every day, Daily Average",2386,1599,3559
"1380","Census Tract 224010","2100","Census Tract 408133","1/1/2018 - 1/31/2018, Every day, Daily Average",2182,1119,4254
"1380","Census Tract 224010","2103","Census Tract 408136","1/1/2018 - 1/31/2018, Every day, Daily Average",2323,1595,3382
"1380","Census Tract 224010","2104","Census Tract 408137","1/1/2018 - 1/31/2018, Every day, Daily Average",2238,1540,3251
"1380","Census Tract 224010","2106","Census Tract 700101","1/1/2018 - 1/31/2018, Every day, Daily Average",1661,1150,2398
"1380","Census Tract 224010","2107","Census Tract 700102","1/1/2018 - 1/31/2018, Every day, Daily Average",1640,1169,2298
"1380","Census Tract 224010","2108","Census Tract 700200","1/1/2018 - 1/31/2018, Every day, Daily Average",1753,1265,2427
"1380","Census Tract 224010","2109","Census Tract 700300","1/1/2018 - 1/31/2018, Every day, Daily Average",1747,1268,2406
"1380","Census Tract 224010","2110","Census Tract 700400","1/1/2018 - 1/31/2018, Every day, Daily Average",1460,1065,2000
"1380","Census Tract 224010","2111","Census Tract 700501","1/1/2018 - 1/31/2018, Every day, Daily Average",1575,1156,2145
"1380","Census Tract 224010","2112","Census Tract 700502","1/1/2018 - 1/31/2018, Every day, Daily Average",1702,1234,2345
"1380","Census Tract 224010","2116","Census Tract 500202","1/1/2018 - 1/31/2018, Every day, Daily Average",2020,1583,2577
"1380","Census Tract 224010","2118","Census Tract 501001","1/1/2018 - 1/31/2018, Every day, Daily Average",1689,1170,2437
"1380","Census Tract 224010","2119","Census Tract 501002","1/1/2018 - 1/31/2018, Every day, Daily Average",1719,1213,2434
"1380","Census Tract 224010","2120","Census Tract 501200","1/1/2018 - 1/31/2018, Every day, Daily Average",1721,1158,2555
"1380","Census Tract 224010","2121","Census Tract 501300","1/1/2018 - 1/31/2018, Every day, Daily Average",1757,1220,2529
"1380","Census Tract 224010","2122","Census Tract 501400","1/1/2018 - 1/31/2018, Every day, Daily Average",1912,1338,2730
"1380","Census Tract 224010","2124","Census Tract 501503","1/1/2018 - 1/31/2018, Every day, Daily Average",1942,1381,2730
"1380","Census Tract 224010","2125","Census Tract 501504","1/1/2018 - 1/31/2018, Every day, Daily Average",2026,1462,2807
"1380","Census Tract 224010","2126","Census Tract 501600","1/1/2018 - 1/31/2018, Every day, Daily Average",2011,1464,2761
"1380","Census Tract 224010","2128","Census Tract 501802","1/1/2018 - 1/31/2018, Every day, Daily Average",2036,1474,2810
"1380","Census Tract 224010","2129","Census Tract 501803","1/1/2018 - 1/31/2018, Every day, Daily Average",1986,1403,2809
"1380","Census Tract 224010","2130","Census Tract 501804","1/1/2018 - 1/31/2018, Every day, Daily Average",2074,1472,2921
"1380","Census Tract 224010","2131","Census Tract 501900","1/1/2018 - 1/31/2018, Every day, Daily Average",1935,1446,2587
"1380","Census Tract 224010","2132","Census Tract 502003","1/1/2018 - 1/31/2018, Every day, Daily Average",1916,1356,2706
"1380","Census Tract 224010","2133","Census Tract 502004","1/1/2018 - 1/31/2018, Every day, Daily Average",1785,1260,2527
"1380","Census Tract 224010","2134","Census Tract 502005","1/1/2018 - 1/31/2018, Every day, Daily Average",1949,1372,2768
"1380","Census Tract 224010","2135","Census Tract 502100","1/1/2018 - 1/31/2018, Every day, Daily Average",1928,1323,2808
"1380","Census Tract 224010","2137","Census Tract 502902","1/1/2018 - 1/31/2018, Every day, Daily Average",1693,1261,2271
"1380","Census Tract 224010","2138","Census Tract 503301","1/1/2018 - 1/31/2018, Every day, Daily Average",2102,1507,2931
"1380","Census Tract 224010","2142","Census Tract 503502","1/1/2018 - 1/31/2018, Every day, Daily Average",2466,1665,3650
"1380","Census Tract 224010","2148","Census Tract 214501","1/1/2018 - 1/31/2018, Every day, Daily Average",1452,983,2142
"1380","Census Tract 224010","2149","Census Tract 236000","1/1/2018 - 1/31/2018, Every day, Daily Average",1064,711,1590
"1380","Census Tract 224010","2152","Census Tract 274202","1/1/2018 - 1/31/2018, Every day, Daily Average",1691,1278,2236
"1380","Census Tract 224010","2153","Census Tract 275602","1/1/2018 - 1/31/2018, Every day, Daily Average",1491,988,2249
"1380","Census Tract 224010","2160","Census Tract 300100","1/1/2018 - 1/31/2018, Every day, Daily Average",1623,1214,2169
"1380","Census Tract 224010","2161","Census Tract 300200","1/1/2018 - 1/31/2018, Every day, Daily Average",1570,1119,2202
"1380","Census Tract 224010","2162","Census Tract 300501","1/1/2018 - 1/31/2018, Every day, Daily Average",1463,1015,2107
"1380","Census Tract 224010","2163","Census Tract 300502","1/1/2018 - 1/31/2018, Every day, Daily Average",1409,976,2032
"1380","Census Tract 224010","2164","Census Tract 320000","1/1/2018 - 1/31/2018, Every day, Daily Average",1372,949,1981
"1380","Census Tract 224010","2169","Census Tract 401303","1/1/2018 - 1/31/2018, Every day, Daily Average",2019,1440,2830
"1380","Census Tract 224010","2172","Census Tract 402404","1/1/2018 - 1/31/2018, Every day, Daily Average",2092,1485,2946
"1380","Census Tract 224010","2173","Census Tract 403303","1/1/2018 - 1/31/2018, Every day, Daily Average",1703,1232,2352
"1380","Census Tract 224010","2174","Census Tract 403304","1/1/2018 - 1/31/2018, Every day, Daily Average",2082,1521,2848
"1380","Census Tract 224010","2178","Census Tract 403500","1/1/2018 - 1/31/2018, Every day, Daily Average",2001,1446,2768
"1380","Census Tract 224010","2179","Census Tract 403600","1/1/2018 - 1/31/2018, Every day, Daily Average",1985,1415,2782
"1380","Census Tract 224010","2187","Census Tract 404000","1/1/2018 - 1/31/2018, Every day, Daily Average",2095,1498,2928
